user ,photo,created time,following or not,like type
52,44,13-04-2023 08:04,no,heart emoji
52,50,13-04-2023 08:04,yes,thumbs up
52,52,13-04-2023 08:04,yes,laughing
52,55,13-04-2023 08:04,no,fire
52,56,13-04-2023 08:04,yes,clap
52,60,13-04-2023 08:04,yes,heart emoji
52,61,13-04-2023 08:04,no,thumbs up
52,62,13-04-2023 08:04,yes,laughing
52,63,13-04-2023 08:04,yes,fire
52,65,13-04-2023 08:04,no,clap
52,66,13-04-2023 08:04,yes,heart emoji
52,75,13-04-2023 08:04,yes,thumbs up
52,77,13-04-2023 08:04,no,laughing
52,78,13-04-2023 08:04,yes,fire
52,80,13-04-2023 08:04,yes,clap
52,81,13-04-2023 08:04,no,heart emoji
52,82,13-04-2023 08:04,yes,thumbs up
52,87,13-04-2023 08:04,yes,laughing
52,90,13-04-2023 08:04,no,fire
52,92,13-04-2023 08:04,yes,clap
52,100,13-04-2023 08:04,yes,heart emoji
52,105,13-04-2023 08:04,no,thumbs up
52,106,13-04-2023 08:04,yes,laughing
52,107,13-04-2023 08:04,yes,fire
52,113,13-04-2023 08:04,no,clap
52,114,13-04-2023 08:04,yes,heart emoji
52,117,13-04-2023 08:04,yes,thumbs up
52,118,13-04-2023 08:04,no,laughing
52,120,13-04-2023 08:04,yes,fire
52,123,13-04-2023 08:04,yes,clap
52,133,13-04-2023 08:04,no,heart emoji
52,139,13-04-2023 08:04,yes,thumbs up
52,140,13-04-2023 08:04,yes,laughing
52,143,13-04-2023 08:04,no,fire
52,145,13-04-2023 08:04,yes,clap
52,146,13-04-2023 08:04,yes,heart emoji
52,148,13-04-2023 08:04,no,thumbs up
52,149,13-04-2023 08:04,yes,laughing
52,150,13-04-2023 08:04,yes,fire
52,153,13-04-2023 08:04,no,clap
52,155,13-04-2023 08:04,yes,heart emoji
52,158,13-04-2023 08:04,yes,thumbs up
52,163,13-04-2023 08:04,no,laughing
52,166,13-04-2023 08:04,yes,fire
52,171,13-04-2023 08:04,yes,clap
52,172,13-04-2023 08:04,no,heart emoji
52,174,13-04-2023 08:04,yes,thumbs up
52,178,13-04-2023 08:04,yes,laughing
52,179,13-04-2023 08:04,no,fire
52,182,13-04-2023 08:04,yes,clap
52,183,13-04-2023 08:04,yes,heart emoji
52,184,13-04-2023 08:04,no,thumbs up
52,185,13-04-2023 08:04,yes,laughing
52,194,13-04-2023 08:04,yes,fire
52,200,13-04-2023 08:04,no,clap
52,202,13-04-2023 08:04,yes,heart emoji
52,203,13-04-2023 08:04,yes,thumbs up
52,209,13-04-2023 08:04,no,laughing
52,212,13-04-2023 08:04,yes,fire
52,214,13-04-2023 08:04,yes,clap
52,221,13-04-2023 08:04,no,heart emoji
52,222,13-04-2023 08:04,yes,thumbs up
52,225,13-04-2023 08:04,yes,laughing
52,228,13-04-2023 08:04,no,fire
52,230,13-04-2023 08:04,yes,clap
52,231,13-04-2023 08:04,yes,heart emoji
52,234,13-04-2023 08:04,no,thumbs up
52,243,13-04-2023 08:04,yes,laughing
52,244,13-04-2023 08:04,yes,fire
52,245,13-04-2023 08:04,no,clap
52,252,13-04-2023 08:04,yes,heart emoji
52,253,13-04-2023 08:04,yes,thumbs up
52,255,13-04-2023 08:04,no,laughing
54,1,13-04-2023 08:04,yes,fire
54,2,13-04-2023 08:04,yes,clap
54,3,13-04-2023 08:04,no,heart emoji
54,4,13-04-2023 08:04,yes,thumbs up
54,5,13-04-2023 08:04,yes,laughing
54,6,13-04-2023 08:04,no,fire
54,7,13-04-2023 08:04,yes,clap
54,8,13-04-2023 08:04,yes,heart emoji
54,9,13-04-2023 08:04,no,thumbs up
54,10,13-04-2023 08:04,yes,laughing
54,11,13-04-2023 08:04,yes,fire
54,12,13-04-2023 08:04,no,clap
54,13,13-04-2023 08:04,yes,heart emoji
54,14,13-04-2023 08:04,yes,thumbs up
54,15,13-04-2023 08:04,no,laughing
54,16,13-04-2023 08:04,yes,fire
54,17,13-04-2023 08:04,yes,clap
54,18,13-04-2023 08:04,no,heart emoji
54,19,13-04-2023 08:04,yes,thumbs up
54,20,13-04-2023 08:04,yes,laughing
54,21,13-04-2023 08:04,no,fire
54,22,13-04-2023 08:04,yes,clap
54,23,13-04-2023 08:04,yes,heart emoji
54,24,13-04-2023 08:04,no,thumbs up
54,25,13-04-2023 08:04,yes,laughing
54,26,13-04-2023 08:04,yes,fire
54,27,13-04-2023 08:04,no,clap
54,28,13-04-2023 08:04,yes,heart emoji
54,29,13-04-2023 08:04,yes,thumbs up
54,30,13-04-2023 08:04,no,laughing
54,31,13-04-2023 08:04,yes,fire
54,32,13-04-2023 08:04,yes,clap
54,33,13-04-2023 08:04,no,heart emoji
54,34,13-04-2023 08:04,yes,thumbs up
54,35,13-04-2023 08:04,yes,laughing
54,36,13-04-2023 08:04,no,fire
54,37,13-04-2023 08:04,yes,clap
54,38,13-04-2023 08:04,yes,heart emoji
54,39,13-04-2023 08:04,no,thumbs up
54,40,13-04-2023 08:04,yes,laughing
54,41,13-04-2023 08:04,yes,fire
54,42,13-04-2023 08:04,no,clap
54,43,13-04-2023 08:04,yes,heart emoji
54,44,13-04-2023 08:04,yes,thumbs up
54,45,13-04-2023 08:04,no,laughing
54,46,13-04-2023 08:04,yes,fire
54,47,13-04-2023 08:04,yes,clap
54,48,13-04-2023 08:04,no,heart emoji
54,49,13-04-2023 08:04,yes,thumbs up
54,50,13-04-2023 08:04,yes,laughing
54,51,13-04-2023 08:04,no,fire
54,52,13-04-2023 08:04,yes,clap
54,53,13-04-2023 08:04,yes,heart emoji
54,54,13-04-2023 08:04,no,thumbs up
54,55,13-04-2023 08:04,yes,laughing
54,56,13-04-2023 08:04,yes,fire
54,57,13-04-2023 08:04,no,clap
54,58,13-04-2023 08:04,yes,heart emoji
54,59,13-04-2023 08:04,yes,thumbs up
54,60,13-04-2023 08:04,no,laughing
54,61,13-04-2023 08:04,yes,fire
54,62,13-04-2023 08:04,yes,clap
54,63,13-04-2023 08:04,no,heart emoji
54,64,13-04-2023 08:04,yes,thumbs up
54,65,13-04-2023 08:04,yes,laughing
54,66,13-04-2023 08:04,no,fire
54,67,13-04-2023 08:04,yes,clap
54,68,13-04-2023 08:04,yes,heart emoji
54,69,13-04-2023 08:04,no,thumbs up
54,70,13-04-2023 08:04,yes,laughing
54,71,13-04-2023 08:04,yes,fire
54,72,13-04-2023 08:04,no,clap
54,73,13-04-2023 08:04,yes,heart emoji
54,74,13-04-2023 08:04,yes,thumbs up
54,75,13-04-2023 08:04,no,laughing
54,76,13-04-2023 08:04,yes,fire
54,77,13-04-2023 08:04,yes,clap
54,78,13-04-2023 08:04,no,heart emoji
54,79,13-04-2023 08:04,yes,thumbs up
54,80,13-04-2023 08:04,yes,laughing
54,81,13-04-2023 08:04,no,fire
54,82,13-04-2023 08:04,yes,clap
54,83,13-04-2023 08:04,yes,heart emoji
54,84,13-04-2023 08:04,no,thumbs up
54,85,13-04-2023 08:04,yes,laughing
54,86,13-04-2023 08:04,yes,fire
54,87,13-04-2023 08:04,no,clap
54,88,13-04-2023 08:04,yes,heart emoji
54,89,13-04-2023 08:04,yes,thumbs up
54,90,13-04-2023 08:04,no,laughing
54,91,13-04-2023 08:04,yes,fire
54,92,13-04-2023 08:04,yes,clap
54,93,13-04-2023 08:04,no,heart emoji
54,94,13-04-2023 08:04,yes,thumbs up
54,95,13-04-2023 08:04,yes,laughing
54,96,13-04-2023 08:04,no,fire
54,97,13-04-2023 08:04,yes,clap
54,98,13-04-2023 08:04,yes,heart emoji
54,99,13-04-2023 08:04,no,thumbs up
54,100,13-04-2023 08:04,yes,laughing
54,101,13-04-2023 08:04,yes,fire
54,102,13-04-2023 08:04,no,clap
54,103,13-04-2023 08:04,yes,heart emoji
54,104,13-04-2023 08:04,yes,thumbs up
54,105,13-04-2023 08:04,no,laughing
54,106,13-04-2023 08:04,yes,fire
54,107,13-04-2023 08:04,yes,clap
54,108,13-04-2023 08:04,no,heart emoji
54,109,13-04-2023 08:04,yes,thumbs up
54,110,13-04-2023 08:04,yes,laughing
54,111,13-04-2023 08:04,no,fire
54,112,13-04-2023 08:04,yes,clap
54,113,13-04-2023 08:04,yes,heart emoji
54,114,13-04-2023 08:04,no,thumbs up
54,115,13-04-2023 08:04,yes,laughing
54,116,13-04-2023 08:04,yes,fire
54,117,13-04-2023 08:04,no,clap
54,118,13-04-2023 08:04,yes,heart emoji
54,119,13-04-2023 08:04,yes,thumbs up
54,120,13-04-2023 08:04,no,laughing
54,121,13-04-2023 08:04,yes,fire
54,122,13-04-2023 08:04,yes,clap
54,123,13-04-2023 08:04,no,heart emoji
54,124,13-04-2023 08:04,yes,thumbs up
54,125,13-04-2023 08:04,yes,laughing
54,126,13-04-2023 08:04,no,fire
54,127,13-04-2023 08:04,yes,clap
54,128,13-04-2023 08:04,yes,heart emoji
54,129,13-04-2023 08:04,no,thumbs up
54,130,13-04-2023 08:04,yes,laughing
54,131,13-04-2023 08:04,yes,fire
54,132,13-04-2023 08:04,no,clap
54,133,13-04-2023 08:04,yes,heart emoji
54,134,13-04-2023 08:04,yes,thumbs up
54,135,13-04-2023 08:04,no,laughing
54,136,13-04-2023 08:04,yes,fire
54,137,13-04-2023 08:04,yes,clap
54,138,13-04-2023 08:04,no,heart emoji
54,139,13-04-2023 08:04,yes,thumbs up
54,140,13-04-2023 08:04,yes,laughing
54,141,13-04-2023 08:04,no,fire
54,142,13-04-2023 08:04,yes,clap
54,143,13-04-2023 08:04,yes,heart emoji
54,144,13-04-2023 08:04,no,thumbs up
54,145,13-04-2023 08:04,yes,laughing
54,146,13-04-2023 08:04,yes,fire
54,147,13-04-2023 08:04,no,clap
54,148,13-04-2023 08:04,yes,heart emoji
54,149,13-04-2023 08:04,yes,thumbs up
54,150,13-04-2023 08:04,no,laughing
54,151,13-04-2023 08:04,yes,fire
54,152,13-04-2023 08:04,yes,clap
54,153,13-04-2023 08:04,no,heart emoji
54,154,13-04-2023 08:04,yes,thumbs up
54,155,13-04-2023 08:04,yes,laughing
54,156,13-04-2023 08:04,no,fire
54,157,13-04-2023 08:04,yes,clap
54,158,13-04-2023 08:04,yes,heart emoji
54,159,13-04-2023 08:04,no,thumbs up
54,160,13-04-2023 08:04,yes,laughing
54,161,13-04-2023 08:04,yes,fire
54,162,13-04-2023 08:04,no,clap
54,163,13-04-2023 08:04,yes,heart emoji
54,164,13-04-2023 08:04,yes,thumbs up
54,165,13-04-2023 08:04,no,laughing
54,166,13-04-2023 08:04,yes,fire
54,167,13-04-2023 08:04,yes,clap
54,168,13-04-2023 08:04,no,heart emoji
54,169,13-04-2023 08:04,yes,thumbs up
54,170,13-04-2023 08:04,yes,laughing
54,171,13-04-2023 08:04,no,fire
54,172,13-04-2023 08:04,yes,clap
54,173,13-04-2023 08:04,yes,heart emoji
54,174,13-04-2023 08:04,no,thumbs up
54,175,13-04-2023 08:04,yes,laughing
54,176,13-04-2023 08:04,yes,fire
54,177,13-04-2023 08:04,no,clap
54,178,13-04-2023 08:04,yes,heart emoji
54,179,13-04-2023 08:04,yes,thumbs up
54,180,13-04-2023 08:04,no,laughing
54,181,13-04-2023 08:04,yes,fire
54,182,13-04-2023 08:04,yes,clap
54,183,13-04-2023 08:04,no,heart emoji
54,184,13-04-2023 08:04,yes,thumbs up
54,185,13-04-2023 08:04,yes,laughing
54,186,13-04-2023 08:04,no,fire
54,187,13-04-2023 08:04,yes,clap
54,188,13-04-2023 08:04,yes,heart emoji
54,189,13-04-2023 08:04,no,thumbs up
54,190,13-04-2023 08:04,yes,laughing
54,191,13-04-2023 08:04,yes,fire
54,192,13-04-2023 08:04,no,clap
54,193,13-04-2023 08:04,yes,heart emoji
54,194,13-04-2023 08:04,yes,thumbs up
54,195,13-04-2023 08:04,no,laughing
54,196,13-04-2023 08:04,yes,fire
54,197,13-04-2023 08:04,yes,clap
54,198,13-04-2023 08:04,no,heart emoji
54,199,13-04-2023 08:04,yes,thumbs up
54,200,13-04-2023 08:04,yes,laughing
54,201,13-04-2023 08:04,no,fire
54,202,13-04-2023 08:04,yes,clap
54,203,13-04-2023 08:04,yes,heart emoji
54,204,13-04-2023 08:04,no,thumbs up
54,205,13-04-2023 08:04,yes,laughing
54,206,13-04-2023 08:04,yes,fire
54,207,13-04-2023 08:04,no,clap
54,208,13-04-2023 08:04,yes,heart emoji
54,209,13-04-2023 08:04,yes,thumbs up
54,210,13-04-2023 08:04,no,laughing
54,211,13-04-2023 08:04,yes,fire
54,212,13-04-2023 08:04,yes,clap
54,213,13-04-2023 08:04,no,heart emoji
54,214,13-04-2023 08:04,yes,thumbs up
54,215,13-04-2023 08:04,yes,laughing
54,216,13-04-2023 08:04,no,fire
54,217,13-04-2023 08:04,yes,clap
54,218,13-04-2023 08:04,yes,heart emoji
54,219,13-04-2023 08:04,no,thumbs up
54,220,13-04-2023 08:04,yes,laughing
54,221,13-04-2023 08:04,yes,fire
54,222,13-04-2023 08:04,no,clap
54,223,13-04-2023 08:04,yes,heart emoji
54,224,13-04-2023 08:04,yes,thumbs up
54,225,13-04-2023 08:04,no,laughing
54,226,13-04-2023 08:04,yes,fire
54,227,13-04-2023 08:04,yes,clap
54,228,13-04-2023 08:04,no,heart emoji
54,229,13-04-2023 08:04,yes,thumbs up
54,230,13-04-2023 08:04,yes,laughing
54,231,13-04-2023 08:04,no,fire
54,232,13-04-2023 08:04,yes,clap
54,233,13-04-2023 08:04,yes,heart emoji
54,234,13-04-2023 08:04,no,thumbs up
54,235,13-04-2023 08:04,yes,laughing
54,236,13-04-2023 08:04,yes,fire
54,237,13-04-2023 08:04,no,clap
54,238,13-04-2023 08:04,yes,heart emoji
54,239,13-04-2023 08:04,yes,thumbs up
54,240,13-04-2023 08:04,no,laughing
54,241,13-04-2023 08:04,yes,fire
54,242,13-04-2023 08:04,yes,clap
54,243,13-04-2023 08:04,no,heart emoji
54,244,13-04-2023 08:04,yes,thumbs up
54,245,13-04-2023 08:04,yes,laughing
54,246,13-04-2023 08:04,no,fire
54,247,13-04-2023 08:04,yes,clap
54,248,13-04-2023 08:04,yes,heart emoji
54,249,13-04-2023 08:04,no,thumbs up
54,250,13-04-2023 08:04,yes,laughing
54,251,13-04-2023 08:04,yes,fire
54,252,13-04-2023 08:04,no,clap
54,253,13-04-2023 08:04,yes,heart emoji
54,254,13-04-2023 08:04,yes,thumbs up
54,255,13-04-2023 08:04,no,laughing
54,256,13-04-2023 08:04,yes,fire
54,257,13-04-2023 08:04,yes,clap
55,1,13-04-2023 08:04,no,heart emoji
55,5,13-04-2023 08:04,yes,thumbs up
55,7,13-04-2023 08:04,yes,laughing
55,17,13-04-2023 08:04,no,fire
55,19,13-04-2023 08:04,yes,clap
55,23,13-04-2023 08:04,yes,heart emoji
55,30,13-04-2023 08:04,no,thumbs up
55,35,13-04-2023 08:04,yes,laughing
55,37,13-04-2023 08:04,yes,fire
55,41,13-04-2023 08:04,no,clap
55,43,13-04-2023 08:04,yes,heart emoji
55,48,13-04-2023 08:04,yes,thumbs up
55,52,13-04-2023 08:04,no,laughing
55,56,13-04-2023 08:04,yes,fire
55,57,13-04-2023 08:04,yes,clap
55,59,13-04-2023 08:04,no,heart emoji
55,61,13-04-2023 08:04,yes,thumbs up
55,63,13-04-2023 08:04,yes,laughing
55,66,13-04-2023 08:04,no,fire
55,67,13-04-2023 08:04,yes,clap
55,70,13-04-2023 08:04,yes,heart emoji
55,72,13-04-2023 08:04,no,thumbs up
55,75,13-04-2023 08:04,yes,laughing
55,77,13-04-2023 08:04,yes,fire
55,78,13-04-2023 08:04,no,clap
55,81,13-04-2023 08:04,yes,heart emoji
55,86,13-04-2023 08:04,yes,thumbs up
55,87,13-04-2023 08:04,no,laughing
55,88,13-04-2023 08:04,yes,fire
55,90,13-04-2023 08:04,yes,clap
55,93,13-04-2023 08:04,no,heart emoji
55,94,13-04-2023 08:04,yes,thumbs up
55,109,13-04-2023 08:04,yes,laughing
55,112,13-04-2023 08:04,no,fire
55,113,13-04-2023 08:04,yes,clap
55,115,13-04-2023 08:04,yes,heart emoji
55,120,13-04-2023 08:04,no,thumbs up
55,125,13-04-2023 08:04,yes,laughing
55,127,13-04-2023 08:04,yes,fire
55,128,13-04-2023 08:04,no,clap
55,134,13-04-2023 08:04,yes,heart emoji
55,141,13-04-2023 08:04,yes,thumbs up
55,145,13-04-2023 08:04,no,laughing
55,149,13-04-2023 08:04,yes,fire
55,151,13-04-2023 08:04,yes,clap
55,154,13-04-2023 08:04,no,heart emoji
55,156,13-04-2023 08:04,yes,thumbs up
55,157,13-04-2023 08:04,yes,laughing
55,160,13-04-2023 08:04,no,fire
55,162,13-04-2023 08:04,yes,clap
55,167,13-04-2023 08:04,yes,heart emoji
55,171,13-04-2023 08:04,no,thumbs up
55,176,13-04-2023 08:04,yes,laughing
55,191,13-04-2023 08:04,yes,fire
55,196,13-04-2023 08:04,no,clap
55,199,13-04-2023 08:04,yes,heart emoji
55,201,13-04-2023 08:04,yes,thumbs up
55,203,13-04-2023 08:04,no,laughing
55,205,13-04-2023 08:04,yes,fire
55,206,13-04-2023 08:04,yes,clap
55,211,13-04-2023 08:04,no,heart emoji
55,213,13-04-2023 08:04,yes,thumbs up
55,216,13-04-2023 08:04,yes,laughing
55,218,13-04-2023 08:04,no,fire
55,221,13-04-2023 08:04,yes,clap
55,227,13-04-2023 08:04,yes,heart emoji
55,229,13-04-2023 08:04,no,thumbs up
55,231,13-04-2023 08:04,yes,laughing
55,232,13-04-2023 08:04,yes,fire
55,233,13-04-2023 08:04,no,clap
55,238,13-04-2023 08:04,yes,heart emoji
55,239,13-04-2023 08:04,yes,thumbs up
55,240,13-04-2023 08:04,no,laughing
55,242,13-04-2023 08:04,yes,fire
55,243,13-04-2023 08:04,yes,clap
55,246,13-04-2023 08:04,no,heart emoji
55,248,13-04-2023 08:04,yes,thumbs up
55,249,13-04-2023 08:04,yes,laughing
56,2,13-04-2023 08:04,no,fire
56,4,13-04-2023 08:04,yes,clap
56,9,13-04-2023 08:04,yes,heart emoji
56,12,13-04-2023 08:04,no,thumbs up
56,15,13-04-2023 08:04,yes,laughing
56,16,13-04-2023 08:04,yes,fire
56,21,13-04-2023 08:04,no,clap
56,24,13-04-2023 08:04,yes,heart emoji
56,26,13-04-2023 08:04,yes,thumbs up
56,39,13-04-2023 08:04,no,laughing
56,41,13-04-2023 08:04,yes,fire
56,42,13-04-2023 08:04,yes,clap
56,46,13-04-2023 08:04,no,heart emoji
56,48,13-04-2023 08:04,yes,thumbs up
56,53,13-04-2023 08:04,yes,laughing
56,56,13-04-2023 08:04,no,fire
56,59,13-04-2023 08:04,yes,clap
56,61,13-04-2023 08:04,yes,heart emoji
56,62,13-04-2023 08:04,no,thumbs up
56,68,13-04-2023 08:04,yes,laughing
56,75,13-04-2023 08:04,yes,fire
56,76,13-04-2023 08:04,no,clap
56,77,13-04-2023 08:04,yes,heart emoji
56,87,13-04-2023 08:04,yes,thumbs up
56,88,13-04-2023 08:04,no,laughing
56,89,13-04-2023 08:04,yes,fire
56,91,13-04-2023 08:04,yes,clap
56,92,13-04-2023 08:04,no,heart emoji
56,93,13-04-2023 08:04,yes,thumbs up
56,94,13-04-2023 08:04,yes,laughing
56,97,13-04-2023 08:04,no,fire
56,99,13-04-2023 08:04,yes,clap
56,101,13-04-2023 08:04,yes,heart emoji
56,103,13-04-2023 08:04,no,thumbs up
56,106,13-04-2023 08:04,yes,laughing
56,109,13-04-2023 08:04,yes,fire
56,111,13-04-2023 08:04,no,clap
56,116,13-04-2023 08:04,yes,heart emoji
56,119,13-04-2023 08:04,yes,thumbs up
56,130,13-04-2023 08:04,no,laughing
56,132,13-04-2023 08:04,yes,fire
56,134,13-04-2023 08:04,yes,clap
56,138,13-04-2023 08:04,no,heart emoji
56,142,13-04-2023 08:04,yes,thumbs up
56,145,13-04-2023 08:04,yes,laughing
56,151,13-04-2023 08:04,no,fire
56,152,13-04-2023 08:04,yes,clap
56,153,13-04-2023 08:04,yes,heart emoji
56,155,13-04-2023 08:04,no,thumbs up
56,158,13-04-2023 08:04,yes,laughing
56,159,13-04-2023 08:04,yes,fire
56,160,13-04-2023 08:04,no,clap
56,162,13-04-2023 08:04,yes,heart emoji
56,165,13-04-2023 08:04,yes,thumbs up
56,167,13-04-2023 08:04,no,laughing
56,168,13-04-2023 08:04,yes,fire
56,169,13-04-2023 08:04,yes,clap
56,172,13-04-2023 08:04,no,heart emoji
56,173,13-04-2023 08:04,yes,thumbs up
56,176,13-04-2023 08:04,yes,laughing
56,177,13-04-2023 08:04,no,fire
56,180,13-04-2023 08:04,yes,clap
56,184,13-04-2023 08:04,yes,heart emoji
56,185,13-04-2023 08:04,no,thumbs up
56,196,13-04-2023 08:04,yes,laughing
56,199,13-04-2023 08:04,yes,fire
56,201,13-04-2023 08:04,no,clap
56,202,13-04-2023 08:04,yes,heart emoji
56,207,13-04-2023 08:04,yes,thumbs up
56,208,13-04-2023 08:04,no,laughing
56,213,13-04-2023 08:04,yes,fire
56,217,13-04-2023 08:04,yes,clap
56,222,13-04-2023 08:04,no,heart emoji
56,226,13-04-2023 08:04,yes,thumbs up
56,228,13-04-2023 08:04,yes,laughing
56,230,13-04-2023 08:04,no,fire
56,231,13-04-2023 08:04,yes,clap
56,237,13-04-2023 08:04,yes,heart emoji
56,248,13-04-2023 08:04,no,thumbs up
56,251,13-04-2023 08:04,yes,laughing
56,252,13-04-2023 08:04,yes,fire
57,1,13-04-2023 08:04,no,clap
57,2,13-04-2023 08:04,yes,heart emoji
57,3,13-04-2023 08:04,yes,thumbs up
57,4,13-04-2023 08:04,no,laughing
57,5,13-04-2023 08:04,yes,fire
57,6,13-04-2023 08:04,yes,clap
57,7,13-04-2023 08:04,no,heart emoji
57,8,13-04-2023 08:04,yes,thumbs up
57,9,13-04-2023 08:04,yes,laughing
57,10,13-04-2023 08:04,no,fire
57,11,13-04-2023 08:04,yes,clap
57,12,13-04-2023 08:04,yes,heart emoji
57,13,13-04-2023 08:04,no,thumbs up
57,14,13-04-2023 08:04,yes,laughing
57,15,13-04-2023 08:04,yes,fire
57,16,13-04-2023 08:04,no,clap
57,17,13-04-2023 08:04,yes,heart emoji
57,18,13-04-2023 08:04,yes,thumbs up
57,19,13-04-2023 08:04,no,laughing
57,20,13-04-2023 08:04,yes,fire
57,21,13-04-2023 08:04,yes,clap
57,22,13-04-2023 08:04,no,heart emoji
57,23,13-04-2023 08:04,yes,thumbs up
57,24,13-04-2023 08:04,yes,laughing
57,25,13-04-2023 08:04,no,fire
57,26,13-04-2023 08:04,yes,clap
57,27,13-04-2023 08:04,yes,heart emoji
57,28,13-04-2023 08:04,no,thumbs up
57,29,13-04-2023 08:04,yes,laughing
57,30,13-04-2023 08:04,yes,fire
57,31,13-04-2023 08:04,no,clap
57,32,13-04-2023 08:04,yes,heart emoji
57,33,13-04-2023 08:04,yes,thumbs up
57,34,13-04-2023 08:04,no,laughing
57,35,13-04-2023 08:04,yes,fire
57,36,13-04-2023 08:04,yes,clap
57,37,13-04-2023 08:04,no,heart emoji
57,38,13-04-2023 08:04,yes,thumbs up
57,39,13-04-2023 08:04,yes,laughing
57,40,13-04-2023 08:04,no,fire
57,41,13-04-2023 08:04,yes,clap
57,42,13-04-2023 08:04,yes,heart emoji
57,43,13-04-2023 08:04,no,thumbs up
57,44,13-04-2023 08:04,yes,laughing
57,45,13-04-2023 08:04,yes,fire
57,46,13-04-2023 08:04,no,clap
57,47,13-04-2023 08:04,yes,heart emoji
57,48,13-04-2023 08:04,yes,thumbs up
57,49,13-04-2023 08:04,no,laughing
57,50,13-04-2023 08:04,yes,fire
57,51,13-04-2023 08:04,yes,clap
57,52,13-04-2023 08:04,no,heart emoji
57,53,13-04-2023 08:04,yes,thumbs up
57,54,13-04-2023 08:04,yes,laughing
57,55,13-04-2023 08:04,no,fire
57,56,13-04-2023 08:04,yes,clap
57,57,13-04-2023 08:04,yes,heart emoji
57,58,13-04-2023 08:04,no,thumbs up
57,59,13-04-2023 08:04,yes,laughing
57,60,13-04-2023 08:04,yes,fire
57,61,13-04-2023 08:04,no,clap
57,62,13-04-2023 08:04,yes,heart emoji
57,63,13-04-2023 08:04,yes,thumbs up
57,64,13-04-2023 08:04,no,laughing
57,65,13-04-2023 08:04,yes,fire
57,66,13-04-2023 08:04,yes,clap
57,67,13-04-2023 08:04,no,heart emoji
57,68,13-04-2023 08:04,yes,thumbs up
57,69,13-04-2023 08:04,yes,laughing
57,70,13-04-2023 08:04,no,fire
57,71,13-04-2023 08:04,yes,clap
57,72,13-04-2023 08:04,yes,heart emoji
57,73,13-04-2023 08:04,no,thumbs up
57,74,13-04-2023 08:04,yes,laughing
57,75,13-04-2023 08:04,yes,fire
57,76,13-04-2023 08:04,no,clap
57,77,13-04-2023 08:04,yes,heart emoji
57,78,13-04-2023 08:04,yes,thumbs up
57,79,13-04-2023 08:04,no,laughing
57,80,13-04-2023 08:04,yes,fire
57,81,13-04-2023 08:04,yes,clap
57,82,13-04-2023 08:04,no,heart emoji
57,83,13-04-2023 08:04,yes,thumbs up
57,84,13-04-2023 08:04,yes,laughing
57,85,13-04-2023 08:04,no,fire
57,86,13-04-2023 08:04,yes,clap
57,87,13-04-2023 08:04,yes,heart emoji
57,88,13-04-2023 08:04,no,thumbs up
57,89,13-04-2023 08:04,yes,laughing
57,90,13-04-2023 08:04,yes,fire
57,91,13-04-2023 08:04,no,clap
57,92,13-04-2023 08:04,yes,heart emoji
57,93,13-04-2023 08:04,yes,thumbs up
57,94,13-04-2023 08:04,no,laughing
57,95,13-04-2023 08:04,yes,fire
57,96,13-04-2023 08:04,yes,clap
57,97,13-04-2023 08:04,no,heart emoji
57,98,13-04-2023 08:04,yes,thumbs up
57,99,13-04-2023 08:04,yes,laughing
57,100,13-04-2023 08:04,no,fire
57,101,13-04-2023 08:04,yes,clap
57,102,13-04-2023 08:04,yes,heart emoji
57,103,13-04-2023 08:04,no,thumbs up
57,104,13-04-2023 08:04,yes,laughing
57,105,13-04-2023 08:04,yes,fire
57,106,13-04-2023 08:04,no,clap
57,107,13-04-2023 08:04,yes,heart emoji
57,108,13-04-2023 08:04,yes,thumbs up
57,109,13-04-2023 08:04,no,laughing
57,110,13-04-2023 08:04,yes,fire
57,111,13-04-2023 08:04,yes,clap
57,112,13-04-2023 08:04,no,heart emoji
57,113,13-04-2023 08:04,yes,thumbs up
57,114,13-04-2023 08:04,yes,laughing
